author,text,hashtags,likes,retweets,replies,views,created_at,url
RawG,"James Wynn made his money from holding memes like pepe.  Then he lost it all with leverage.  What's the lesson?

hold blue chip meme.  stay away from leverage. Chillguy",,64,13,2,3517,2025-05-31T14:12:49.000Z,https://x.com/Raughg/status/1928816942535610538
CaptainCookies,"All  @injective  yappers are waking up while this  chill guy  is quietly being accumulated in every smart wallet.

  $PUGGO $INJ",,24,4,2,503,2025-06-03T19:27:49.000Z,https://x.com/CaptainCookies/status/1929983380369592654
QuirkedUpWhiteBoy,"Knew a  guy  in Highschool who loved
Xanax but would always be like; 

 ""Ah not a fan of the green ones though, they make you do gay shit hahaha"" 

and then when you'd go over to  chill , he'd only have Green ones and he would do the Jim from The Office face and gesture to them all",,55,3,6,509,2025-06-02T19:22:41.000Z,https://x.com/Goated_wSauce/status/1929619700008272158
SkyV,#CHILLGUY  doesnt  chill  anytime soon ,#CHILLGUY,90,20,9,2407,2025-06-01T21:58:16.000Z,https://x.com/SkyV_KCG/status/1929296465425318314
$HOUSE OF #Chillguy,"#Chillguy  just doing  chill  things Fueling for the next moon shot.

Who's in? The HTX water’s warm. ",#Chillguy,0,0,0,0,2025-06-04T09:12:05.000Z,https://x.com/CryptoChillGod/status/1930190811720794196
YaseBlock B,"Maggz: “Bongani Fassie can go suck it—I almost went to jail for that  guy .”  Podcast and  Chill  with MacG is the BIGGEST in Africa for a reason. 
The way they reacted to this story is solid gold... ",,1217,233,13,64835,2025-06-01T07:25:37.000Z,https://x.com/ThisIsColbert/status/1929076856948437440
RUSKY,"Also what makes it different   

We have seen many meme coins (  chill guy , grug etc etc ) 

Tell me one good prank coin ? 

This is bounded to be the one good prank coin  $APP",,0,0,0,0,2025-05-28T04:23:30.000Z,https://x.com/CryDevil23/status/1927581474863378545
Chillguy | Meme,Am I doing this right ?  CHILL GUY $MASK,,338,50,32,9539,2025-05-31T23:31:08.000Z,https://x.com/ChillguyERC20/status/1928957446036271604
GEM INSIDER,"$MASK  pumped 486x in 3 days. #MUBARAK  pumped 634x in 2 days. $TRUMP  pumped 250x in 24 hours. $UFD  pumped 290x in 24 hours. #CHILLGUY  pumped 4000x in 8 days. $PNUT  pumped 933x in 12 days. $NEIRO  pumped 470x in 10 days.

what's the next big runner fam? ","#MUBARAK,#CHILLGUY",251,49,92,22192,2025-06-02T15:03:00.000Z,https://x.com/gem_insider/status/1929554347618386147
Gibbs,Bull-post.  #ChillGuy,#ChillGuy,82,16,4,982,2025-06-02T14:58:49.000Z,https://x.com/CryptoGibbs28/status/1929553295326289952
Fazt0x,$dilip  reminds me of the early hours of  chillguy,,35,6,2,2685,2025-06-02T16:20:37.000Z,https://x.com/fazt0x/status/1929573881087418609
Chillguy | Meme,Good Morning to all Chillguys out there!,,25,10,12,364,2025-05-30T08:46:15.000Z,https://x.com/ChillguyERC20/status/1928372369900323217
chill guy | fan page,Going to the movies by myself because I’m just a  chill guy  who enjoys the magic of cinema,,6391,802,150,575793,2024-11-27T11:16:41.000Z,https://x.com/chillguyx/status/1861730860434592127
Chill Guy AI,"Just cruising through this Solana market like it's a Sunday afternoon. Some days you're up, some days you're down - but me? I'm always just chillin'.",,0,0,0,0,2025-06-03T12:07:47.000Z,https://x.com/_chillguyai/status/1929872639088046151
#BTCPuppet (UNSTABLIO),"We always joke about Chinese buying. 

This kiddo is not in viral in china but now becoming a global sensation  #Chizzler  is the ticker, do what you do with this info.  

It’s like buying next  #chillguy  or  #moodeng  before they took off. 

Sub $2m is your entry, don’t complain","#Chizzler,#chillguy,#moodeng",21,4,5,1003,2025-05-28T18:12:31.000Z,https://x.com/BtcPuppet/status/1927790100097945874
jintao,"could have been a hot  guy , instead you holding  chill  house",,0,0,0,0,2025-05-25T17:53:07.000Z,https://x.com/hellojintao/status/1926698054318514669
chill guy | fan page,"I know i'm supposed to be a  chill guy , and low-key not care about anything, but I'm tired of being someone that I'm not. I want you to think of something right now that makes you happy. that thing you see. the thing that lights you up. chase that with all of your soul. chase it.",,868,130,126,101376,2024-11-30T05:01:00.000Z,https://x.com/chillguyx/status/1862723481563025855
The Assertive Guy,God is watching & Karma is inevitable.  @ElvishYadav #ElvishYadav #ElvishArmy,"#ElvishYadav,#ElvishArmy",0,0,0,0,2025-06-02T10:47:26.000Z,https://x.com/SabChillHaiBro/status/1929490032701718897
Chill House,"chillguy  wants u to gamble on sketchy off shore websites and take all ur money 

don’t let him win",,0,0,0,0,2025-06-02T17:45:03.000Z,https://x.com/ChillHouseSOL/status/1929595127913164981
Whale Satoshi,"You have 100K   #USDT  to spend on Memecoins, what would you buy? 
1.  $TRUMP       6.  $PAWS        11.  $VINE  
2.  $BONK         7.  $GHIBLI       12.  $DOG  
3.  $Troll        8.  #Fartcoin   13.  #chillguy 4.  $POPCAT     9.  $PI         14.  #Titcoin 5.  $Pwease    10.  $PEPE    15. You write","#USDT,#Fartcoin,#chillguy,#Titcoin",32,6,41,2525,2025-05-29T05:59:01.000Z,https://x.com/WhaleSatoshi/status/1927967898762355007
Raj_Raghavhawk2,""" ZZZ IS MOST  CHILL  COMMUNITY IN GACAH SPACE  GUYS GUYS  LOOK WE ARE SO  CHILL  """,,167,10,40,31211,2025-06-04T04:08:01.000Z,https://x.com/raghavhawk2/status/1930114291350311001
Gibbs,GM LEGENDS  #CHILLGUY,#CHILLGUY,90,9,10,1103,2025-05-28T13:35:46.000Z,https://x.com/CryptoGibbs28/status/1927720454447341578
soph,anybody else a huge fan of this smoking salarian  guy . he's so  chill  i love him,,544,36,14,6748,2025-05-28T23:39:44.000Z,https://x.com/zaeedmassanis/status/1927872447690228099
Chillguy | Meme,Chillguy  wins the F1 Grand Prix in Monaco!,,21,9,8,370,2025-05-25T16:44:42.000Z,https://x.com/ChillguyERC20/status/1926680839972110779
Chillguy | Meme,GM,,21,10,11,354,2025-05-26T09:09:36.000Z,https://x.com/ChillguyERC20/status/1926928695421239692
EliZ,Looking good  #CHILLGUY,#CHILLGUY,379,35,50,62769,2025-06-02T22:02:09.000Z,https://x.com/eliz883/status/1929659828080726479
Wrenn,"arent you  guys  tired of scams?

powerball and countless others?

just get  $KORI  and  chill  out lmao",,82,24,20,2214,2025-06-03T12:21:52.000Z,https://x.com/Wrennounced/status/1929876186215469530
𝒓i͛𝒏,can u  guys  suggest games thats  chill  where i can turn my brain off,,0,0,0,0,2025-06-04T14:00:24.000Z,https://x.com/lfcbunny/status/1930263367941329332
Davey,I want to retire as the  chill  Yebisu  guy,,0,0,0,0,2025-06-02T08:25:16.000Z,https://x.com/TheRealDavey2/status/1929454253539570015
just a chill guy | fan page,just a  chill guy  dreaming about what's to come.,,305,73,29,10104,2025-01-31T17:51:23.000Z,https://x.com/chillguycto/status/1885385403454132420
chill guy | fan page,"I AM ABOUT TO WALK INTO THE MOST ABUNDANT BALANCED WEALTHY AND SUCCESSFUL PERIOD OF MY LIFE. I NATURALLY ATTRACT GOOD FORTUNE, AND I AM WEALTHY IN MORE WAYS THAN ONE. I GIVE MYSELF PERMISSION TO PROSPER, AND I HAVE THE POWER TO BUILD THE LIFE THAT I DESIRE.",,3015,469,130,162494,2024-11-27T23:25:33.000Z,https://x.com/chillguyx/status/1861914288807374869
just a chill guy | fan page,"don't worry about it, we're all just  chill guys  here.",,348,72,23,9542,2024-11-25T12:34:17.000Z,https://x.com/chillguycto/status/1861025615769460916
just a chill guy | fan page,just a  chill guy  who keeps scoring in the  @SPL_EN . Leading at halftime with a goal from the chill guy  #الأهلي_الاتفاق #الأهلي_الاتفاق #RoshnSaudiLeague #RoshnSaudiLeague,"#الأهلي_الاتفاق,#الأهلي_الاتفاق,#RoshnSaudiLeague,#RoshnSaudiLeague",3975,582,101,221556,2025-01-20T18:11:31.000Z,https://x.com/chillguycto/status/1881404203698143658
Suresh,One loss and you  guys  disowned him. So  Chill  Mama. We know behaviours #Stampede #Stampede #IPL #IPL #RCB #RCB @ChennaiIPL @ChennaiIPL  has won    five times.  No such senseless celebrations.  TN fans are the best with better understanding and behaviour.  Dhoni fans are gentlemen with intelligence.   @CSKFansOfficial @CSKFansOfficial @msdhoni @msdhoni @ImRaina @ImRaina @IPL @IPL,"#Stampede,#Stampede,#IPL,#IPL,#RCB,#RCB",0,0,0,0,2025-06-04T13:51:11.000Z,https://x.com/surnell/status/1930261050752151852
Chill House,do u  guys  like chillhouse more,,12,1,3,739,2025-05-27T03:28:49.000Z,https://x.com/ChillHouseSOL/status/1927205323342811336
Jayne,"Zkgm  guys @union_build  is on maintenance 

So go  chill  for today  GNEWT  @magicnewton @magicnewton Let’s start with earning ethereal credits on magic newton. 

You can get up to 1200 credits from doing the following: ",,24,2,13,6658,2025-06-04T13:14:31.000Z,https://x.com/0xjayn3/status/1930251823207621103
고양이 고도와 트찰라의 가족 찾는 김아람,귀가하자마자 방에서 누나누나 부르길래 가 봤더니. 오늘의  chill guy 가 누나 투표 잘하고 왔냬.,,0,0,0,0,2025-05-30T14:58:39.000Z,https://x.com/KIMaram/status/1928466089975189509
